"dgp","L","m","kappa","seed","available","cond","delivered","avail_top","avail_rest","frontier","interior","width","groups"
"affine",100,40,0.666666666666667,100026,0.99,1,0.99,0.9,1,1,1,0.0163846637806039,1
"affine",100,40,0.666666666666667,100027,0.99,1,0.99,0.9,1,1,1,0.0167848554164464,1
"affine",100,40,0.666666666666667,100028,0.99,1,0.99,0.9,1,1,1,0.0194145653348853,1
"affine",100,40,0.666666666666667,100029,0.99,0.838383838383838,0.83,0.9,1,0.9,0.811594202898551,0.0234202100707814,1
"affine",100,40,0.666666666666667,100030,0.99,1,0.99,0.9,1,1,1,0.0149266808463909,1
"affine",100,40,0.666666666666667,100031,0.99,1,0.99,0.9,1,1,1,0.0268367853329398,1
"affine",100,40,0.666666666666667,100032,0.99,1,0.99,0.9,1,1,1,0.0202737986721327,1
"affine",100,40,0.666666666666667,100033,0.99,1,0.99,0.9,1,1,1,0.0177272099598017,1
"affine",100,40,0.666666666666667,100034,0.99,0.95959595959596,0.95,0.9,1,0.967741935483871,0.955882352941177,0.0178526975851232,1
"affine",100,40,0.666666666666667,100035,0.99,0.98989898989899,0.98,0.9,1,1,0.985915492957746,0.0251615587113374,1
"affine",100,40,0.666666666666667,100036,0.99,0.929292929292929,0.92,0.9,1,0.971428571428571,0.90625,0.0229082129538897,1
"affine",100,40,0.666666666666667,100037,0.99,1,0.99,0.9,1,1,1,0.017743722980092,1
"affine",100,40,0.666666666666667,100038,0.99,1,0.99,0.9,1,1,1,0.0173552774809116,1
"affine",100,40,0.666666666666667,100039,0.99,0.727272727272727,0.72,0.9,1,0.733333333333333,0.72463768115942,0.0127954925702336,1
"affine",100,40,0.666666666666667,100040,0.99,0.98989898989899,0.98,0.9,1,0.975609756097561,1,0.0127028109221017,1
"affine",100,40,0.666666666666667,100041,0.99,1,0.99,0.9,1,1,1,0.0183763729755839,1
"affine",100,40,0.666666666666667,100042,0.99,1,0.99,0.9,1,1,1,0.0191017938802109,1
"affine",100,40,0.666666666666667,100043,0.99,1,0.99,0.9,1,1,1,0.0244784939282134,1
"affine",100,40,0.666666666666667,100044,0.99,0.98989898989899,0.98,0.9,1,1,0.985294117647059,0.0140714842754053,1
"affine",100,40,0.666666666666667,100045,0.99,0.98989898989899,0.98,0.9,1,0.970588235294118,1,0.0144796212064862,1
"affine",100,40,0.666666666666667,100046,0.99,0.97979797979798,0.97,0.9,1,1,0.969230769230769,0.0219495326259489,1
"affine",100,40,0.666666666666667,100047,0.99,0.95959595959596,0.95,0.9,1,1,0.944444444444444,0.028337557188842,1
"affine",100,40,0.666666666666667,100048,0.99,0.909090909090909,0.9,0.9,1,0.882352941176471,0.923076923076923,0.0255627384869115,1
"affine",100,40,0.666666666666667,100049,0.99,0.737373737373737,0.73,0.9,1,0.88,0.689189189189189,0.0191854309942224,0
"affine",100,40,0.666666666666667,100050,0.99,0.939393939393939,0.93,0.9,1,1,0.915492957746479,0.0372239030844074,1
"affine",100,40,0.666666666666667,100051,0.99,0.98989898989899,0.98,0.9,1,0.962962962962963,1,0.0213782116390547,1
"affine",100,40,0.666666666666667,100052,0.99,1,0.99,0.9,1,1,1,0.0249216764484212,1
"affine",100,40,0.666666666666667,100053,0.99,1,0.99,0.9,1,1,1,0.0188674823754842,1
"affine",100,40,0.666666666666667,100054,0.99,1,0.99,0.9,1,1,1,0.0176474052832891,1
"affine",100,40,0.666666666666667,100055,0.99,0.939393939393939,0.93,0.9,1,0.939393939393939,0.939393939393939,0.0140670669569719,1
"affine",100,40,0.666666666666667,100056,0.99,0.898989898989899,0.89,0.9,1,0.911764705882353,0.892307692307692,0.0237875263497215,0
"affine",100,40,0.666666666666667,100057,0.99,1,0.99,0.9,1,1,1,0.0333334713127201,1
"affine",100,40,0.666666666666667,100058,0.99,0.797979797979798,0.79,0.9,1,0.7,0.840579710144927,0.0140572457634838,1
"affine",100,40,0.666666666666667,100059,0.99,1,0.99,0.9,1,1,1,0.0188753819911617,1
"affine",100,40,0.666666666666667,100060,0.99,1,0.99,0.9,1,1,1,0.0179632127600451,1
"affine",100,40,0.666666666666667,100061,0.99,0.828282828282828,0.82,0.9,1,0.958333333333333,0.786666666666667,0.0272558433726845,1
"affine",100,40,0.666666666666667,100062,0.99,0.818181818181818,0.81,0.9,1,0.75,0.857142857142857,0.0121842276007549,1
"affine",100,40,0.666666666666667,100063,0.99,0.808080808080808,0.8,0.9,1,0.928571428571429,0.76056338028169,0.0171126811803107,0.5
"affine",100,40,0.666666666666667,100064,0.99,0.919191919191919,0.91,0.9,1,1,0.897435897435897,0.0260222550859952,1
"affine",100,40,0.666666666666667,100065,0.99,1,0.99,0.9,1,1,1,0.0368521560994597,1
"affine",100,40,0.666666666666667,100066,0.99,0.95959595959596,0.95,0.9,1,1,0.943661971830986,0.0192188394438192,1
"affine",100,40,0.666666666666667,100067,0.99,0.97979797979798,0.97,0.9,1,0.961538461538462,0.986301369863014,0.0273700393104793,1
"affine",100,40,0.666666666666667,100068,0.99,0.97979797979798,0.97,0.9,1,1,0.972602739726027,0.0262160965092152,1
"affine",100,40,0.666666666666667,100069,0.99,0.97979797979798,0.97,0.9,1,1,0.971830985915493,0.0280593180601695,1
"affine",100,40,0.666666666666667,100070,0.99,0.97979797979798,0.97,0.9,1,1,0.969230769230769,0.0245030802525203,1
"affine",100,40,0.666666666666667,100071,0.99,1,0.99,0.9,1,1,1,0.0148516646352091,1
"affine",100,40,0.666666666666667,100072,0.99,1,0.99,0.9,1,1,1,0.0265450983329371,1
"affine",100,40,0.666666666666667,100073,0.99,0.888888888888889,0.88,0.9,1,0.888888888888889,0.888888888888889,0.0297239435095615,1
"affine",100,40,0.666666666666667,100074,0.99,0.898989898989899,0.89,0.9,1,0.916666666666667,0.893333333333333,0.0218303752992162,1
"affine",100,40,0.666666666666667,100075,0.99,0.94949494949495,0.94,0.9,1,0.964285714285714,0.943661971830986,0.0216957187531812,1
"affine",100,40,0.666666666666667,100076,0.99,1,0.99,0.9,1,1,1,0.0223321441822489,0.5
"affine",100,40,0.666666666666667,100077,0.99,0.878787878787879,0.87,0.9,1,0.818181818181818,0.909090909090909,0.0169029680699074,1
"affine",100,40,0.666666666666667,100078,0.99,0.98989898989899,0.98,0.9,1,1,0.985294117647059,0.0226061094985777,1
"affine",100,40,0.666666666666667,100079,0.99,1,0.99,0.9,1,1,1,0.0205773375867399,1
"affine",100,40,0.666666666666667,100080,0.99,1,0.99,0.9,1,1,1,0.0112363477559066,1
"affine",100,40,0.666666666666667,100081,0.99,1,0.99,0.9,1,1,1,0.0205574434768396,1
"affine",100,40,0.666666666666667,100082,0.99,0.98989898989899,0.98,0.9,1,1,0.986486486486487,0.0160250985211536,1
"affine",100,40,0.666666666666667,100083,0.99,1,0.99,0.9,1,1,1,0.0213816227575571,1
"affine",100,40,0.666666666666667,100084,0.99,1,0.99,0.9,1,1,1,0.0250697545185775,1
"affine",100,40,0.666666666666667,100085,1,0.52,0.52,1,1,0.5,0.525641025641026,0.0193174924803092,0.5
"affine",100,40,0.666666666666667,100086,0.99,0.636363636363636,0.63,0.9,1,0.459459459459459,0.741935483870968,0.0115881398349726,0.5
"affine",100,40,0.666666666666667,100087,0.99,0.98989898989899,0.98,0.9,1,1,0.986666666666667,0.0285780136966798,1
"affine",100,40,0.666666666666667,100088,0.99,0.96969696969697,0.96,0.9,1,1,0.956521739130435,0.0175731721284013,1
"affine",100,40,0.666666666666667,100089,0.99,0.98989898989899,0.98,0.9,1,0.961538461538462,1,0.0209734178376733,1
"affine",100,40,0.666666666666667,100090,0.99,0.808080808080808,0.8,0.9,1,0.806451612903226,0.808823529411765,0.0152535344111492,1
"affine",100,40,0.666666666666667,100091,0.99,0.939393939393939,0.93,0.9,1,0.96,0.932432432432432,0.0269516234172967,1
"affine",100,40,0.666666666666667,100092,0.99,0.848484848484849,0.84,0.9,1,0.95,0.822784810126582,0.031380056058562,0.5
"affine",100,40,0.666666666666667,100093,0.99,1,0.99,0.9,1,1,1,0.0239435980580833,1
"affine",100,40,0.666666666666667,100094,0.99,1,0.99,0.9,1,1,1,0.0244538810273036,1
"affine",100,40,0.666666666666667,100095,0.99,0.96969696969697,0.96,0.9,1,1,0.955882352941177,0.0201379147817454,1
"affine",100,40,0.666666666666667,100096,0.99,1,0.99,0.9,1,1,1,0.025877936582043,1
"affine",100,40,0.666666666666667,100097,0.99,0.97979797979798,0.97,0.9,1,1,0.96969696969697,0.0206813957553529,1
"affine",100,40,0.666666666666667,100098,1,0.99,0.99,1,1,0.96551724137931,1,0.0162211188730607,1
"affine",100,40,0.666666666666667,100099,0.99,0.98989898989899,0.98,0.9,1,1,0.987012987012987,0.0355734378740774,1
"affine",100,40,0.666666666666667,100100,0.99,0.98989898989899,0.98,0.9,1,1,0.985915492957746,0.0142530870126107,1
"affine",100,40,0.666666666666667,100101,0.99,1,0.99,0.9,1,1,1,0.0211670904963731,1
"affine",100,40,0.666666666666667,100102,0.99,0.878787878787879,0.87,0.9,1,0.935483870967742,0.852941176470588,0.0248657736118093,0.5
"affine",100,40,0.666666666666667,100103,0.99,1,0.99,0.9,1,1,1,0.0312743129494327,1
"affine",100,40,0.666666666666667,100104,0.99,0.888888888888889,0.88,0.9,1,0.933333333333333,0.869565217391304,0.0147357980416168,1
"affine",100,40,0.666666666666667,100105,0.99,0.96969696969697,0.96,0.9,1,1,0.955223880597015,0.0251712233954107,0.5
"affine",100,40,0.666666666666667,100106,0.99,0.828282828282828,0.82,0.9,1,0.848484848484849,0.818181818181818,0.0120275404642308,1
"affine",100,40,0.666666666666667,100107,0.99,0.98989898989899,0.98,0.9,1,1,0.987012987012987,0.0192043646326531,1
"affine",100,40,0.666666666666667,100108,0.99,0.98989898989899,0.98,0.9,1,1,0.984615384615385,0.0146032942328445,1
"affine",100,40,0.666666666666667,100109,0.99,0.96969696969697,0.96,0.9,1,1,0.956521739130435,0.0202119134449926,0.5
"affine",100,40,0.666666666666667,100110,0.99,1,0.99,0.9,1,1,1,0.0133312350195789,1
"affine",100,40,0.666666666666667,100111,0.99,0.939393939393939,0.93,0.9,1,0.971428571428571,0.921875,0.0167232791535777,1
"affine",100,40,0.666666666666667,100112,0.99,1,0.99,0.9,1,1,1,0.0276039392414075,1
"affine",100,40,0.666666666666667,100113,0.99,1,0.99,0.9,1,1,1,0.0176901092428908,1
"affine",100,40,0.666666666666667,100114,0.99,1,0.99,0.9,1,1,1,0.00848517198212839,1
"affine",100,40,0.666666666666667,100115,0.99,0.919191919191919,0.91,0.9,1,0.931034482758621,0.914285714285714,0.0216554494050425,1
"affine",100,40,0.666666666666667,100116,0.99,1,0.99,0.9,1,1,1,0.0229223517330616,1
"affine",100,40,0.666666666666667,100117,0.99,0.95959595959596,0.95,0.9,1,1,0.943661971830986,0.0275296250569562,1
"affine",100,40,0.666666666666667,100118,0.99,0.848484848484849,0.84,0.9,1,0.818181818181818,0.863636363636364,0.0173660829380849,1
"affine",100,40,0.666666666666667,100119,0.99,0.97979797979798,0.97,0.9,1,1,0.972602739726027,0.0212491219002456,1
"affine",100,40,0.666666666666667,100120,0.99,0.98989898989899,0.98,0.9,1,1,0.984126984126984,0.0136768216710554,1
"affine",100,40,0.666666666666667,100121,0.99,0.939393939393939,0.93,0.9,1,0.935483870967742,0.941176470588235,0.017639854913539,1
"affine",100,40,0.666666666666667,100122,0.99,1,0.99,0.9,1,1,1,0.0136781064400663,1
"affine",100,40,0.666666666666667,100123,0.99,0.98989898989899,0.98,0.9,1,0.966666666666667,1,0.0202314371723691,1
"affine",100,40,0.666666666666667,100124,0.99,0.97979797979798,0.97,0.9,1,1,0.975,0.0272811902432207,1
"affine",100,40,0.666666666666667,100125,0.99,1,0.99,0.9,1,1,1,0.0172500216337292,1
"affine",100,40,0.666666666666667,100126,0.99,1,0.99,0.9,1,1,1,0.0161622295259584,1
"affine",100,40,0.666666666666667,100127,0.99,0.96969696969697,0.96,0.9,1,1,0.955882352941177,0.0189780451970711,1
"affine",100,40,0.666666666666667,100128,0.99,0.868686868686869,0.86,0.9,1,0.772727272727273,0.896103896103896,0.0266948756003945,0.5
"affine",100,40,0.666666666666667,100129,0.99,1,0.99,0.9,1,1,1,0.0239211785893231,1
"affine",100,40,0.666666666666667,100130,0.99,0.95959595959596,0.95,0.9,1,1,0.9375,0.0283238608859618,1
"affine",100,40,0.666666666666667,100131,0.99,1,0.99,0.9,1,1,1,0.0163925597480881,1
"affine",100,40,0.666666666666667,100132,0.99,1,0.99,0.9,1,1,1,0.0211760849339453,1
"affine",100,40,0.666666666666667,100133,0.99,0.848484848484849,0.84,0.9,1,0.851851851851852,0.847222222222222,0.0191736494378294,1
"affine",100,40,0.666666666666667,100134,0.99,0.95959595959596,0.95,0.9,1,0.96551724137931,0.957142857142857,0.0198122473451066,0.5
"affine",100,40,0.666666666666667,100135,0.99,0.747474747474748,0.74,0.9,1,0.810810810810811,0.709677419354839,0.0101697586769163,1
"affine",100,40,0.666666666666667,100136,0.99,0.636363636363636,0.63,0.9,1,0.631578947368421,0.6375,0.0308117310842635,0.5
"affine",100,40,0.666666666666667,100137,0.99,0.98989898989899,0.98,0.9,1,0.96875,1,0.0190730585877623,1
"affine",100,40,0.666666666666667,100138,0.99,1,0.99,0.9,1,1,1,0.0123104778629596,1
"affine",100,40,0.666666666666667,100139,0.99,0.98989898989899,0.98,0.9,1,1,0.986301369863014,0.0224327385314527,1
"affine",100,40,0.666666666666667,100140,0.99,0.98989898989899,0.98,0.9,1,1,0.986842105263158,0.0229066720750227,1
"affine",100,40,0.666666666666667,100141,0.99,1,0.99,0.9,1,1,1,0.0168483309700869,1
"affine",100,40,0.666666666666667,100142,0.99,0.848484848484849,0.84,0.9,1,0.96969696969697,0.787878787878788,0.0245418505868044,0
"affine",100,40,0.666666666666667,100143,0.99,0.797979797979798,0.79,0.9,1,0.935483870967742,0.735294117647059,0.0216492651806774,0.5
"affine",100,40,0.666666666666667,100144,0.99,0.98989898989899,0.98,0.9,1,1,0.987341772151899,0.0350736596885503,1
"affine",100,40,0.666666666666667,100145,0.99,0.98989898989899,0.98,0.9,1,1,0.985507246376812,0.023655273278002,1
"affine",100,40,0.666666666666667,100146,0.99,0.858585858585859,0.85,0.9,1,0.88,0.851351351351351,0.0260129242888456,0
"affine",100,40,0.666666666666667,100147,0.99,1,0.99,0.9,1,1,1,0.0165000002239952,1
"affine",100,40,0.666666666666667,100148,0.99,1,0.99,0.9,1,1,1,0.0252321963777814,0.5
"affine",100,40,0.666666666666667,100149,0.99,0.98989898989899,0.98,0.9,1,0.966666666666667,1,0.0190546437278096,1
"affine",100,40,0.666666666666667,100150,0.99,1,0.99,0.9,1,1,1,0.0305710194962791,1
"affine",100,40,0.666666666666667,100151,0.99,0.98989898989899,0.98,0.9,1,1,0.984375,0.0153363992592573,1
"affine",100,40,0.666666666666667,100152,0.99,0.878787878787879,0.87,0.9,1,0.772727272727273,0.909090909090909,0.0307233399753152,1
"affine",100,40,0.666666666666667,100153,0.99,0.96969696969697,0.96,0.9,1,0.96969696969697,0.96969696969697,0.0199976198334383,1
"affine",100,40,0.666666666666667,100154,0.99,0.878787878787879,0.87,0.9,1,0.962962962962963,0.847222222222222,0.0256712145609289,1
"affine",100,40,0.666666666666667,100155,0.99,0.98989898989899,0.98,0.9,1,1,0.985714285714286,0.0298629696642222,1
"affine",100,40,0.666666666666667,100156,0.99,1,0.99,0.9,1,1,1,0.0214844271580882,1
"affine",100,40,0.666666666666667,100157,0.99,1,0.99,0.9,1,1,1,0.015396981841954,1
"affine",100,40,0.666666666666667,100158,0.99,0.888888888888889,0.88,0.9,1,0.925925925925926,0.875,0.0303258920202431,1
"affine",100,40,0.666666666666667,100159,0.99,0.676767676767677,0.67,0.9,1,0.733333333333333,0.652173913043478,0.0121390678069434,0
"affine",100,40,0.666666666666667,100160,0.99,0.96969696969697,0.96,0.9,1,0.925925925925926,0.986111111111111,0.0149797762891892,1
"affine",100,40,0.666666666666667,100161,0.99,0.585858585858586,0.58,0.9,1,0.533333333333333,0.608695652173913,0.0154767675706505,0
"affine",100,40,0.666666666666667,100162,1,0.98,0.98,1,1,1,0.972972972972973,0.0325901744422358,1
"affine",100,40,0.666666666666667,100163,0.99,1,0.99,0.9,1,1,1,0.0182708483974343,1
"affine",100,40,0.666666666666667,100164,0.99,1,0.99,0.9,1,1,1,0.030966966259645,1
"affine",100,40,0.666666666666667,100165,0.99,1,0.99,0.9,1,1,1,0.0173807660459325,1
"affine",100,40,0.666666666666667,100166,0.99,0.97979797979798,0.97,0.9,1,1,0.971014492753623,0.0283837986924185,1
"affine",100,40,0.666666666666667,100167,0.99,1,0.99,0.9,1,1,1,0.0168712997008651,1
"affine",100,40,0.666666666666667,100168,0.99,0.898989898989899,0.89,0.9,1,1,0.876543209876543,0.0309600468677085,0.5
"affine",100,40,0.666666666666667,100169,0.99,1,0.99,0.9,1,1,1,0.0321939791249219,1
"affine",100,40,0.666666666666667,100170,0.99,0.909090909090909,0.9,0.9,1,1,0.88,0.0225284051317501,1
"affine",100,40,0.666666666666667,100171,0.99,0.767676767676768,0.76,0.9,1,0.75,0.774647887323944,0.0143604355674474,0.5
"affine",100,40,0.666666666666667,100172,0.99,1,0.99,0.9,1,1,1,0.0195776507523279,1
"affine",100,40,0.666666666666667,100173,0.99,1,0.99,0.9,1,1,1,0.0209798754936277,1
"affine",100,40,0.666666666666667,100174,0.99,1,0.99,0.9,1,1,1,0.0312823724900176,1
"affine",100,40,0.666666666666667,100175,0.99,0.97979797979798,0.97,0.9,1,1,0.973684210526316,0.0287780876968027,1
"affine",100,40,0.666666666666667,100176,0.99,0.757575757575758,0.75,0.9,1,0.851851851851852,0.722222222222222,0.0202384156085993,0
"affine",100,40,0.666666666666667,100177,0.99,1,0.99,0.9,1,1,1,0.0230386519243796,1
"affine",100,40,0.666666666666667,100178,0.99,0.98989898989899,0.98,0.9,1,1,0.983870967741935,0.0246160693901598,1
"affine",100,40,0.666666666666667,100179,0.99,1,0.99,0.9,1,1,1,0.0242179844356241,1
"affine",100,40,0.666666666666667,100180,0.99,1,0.99,0.9,1,1,1,0.0143376595231912,1
"affine",100,40,0.666666666666667,100181,0.99,1,0.99,0.9,1,1,1,0.0191540386422737,1
"affine",100,40,0.666666666666667,100182,0.99,0.98989898989899,0.98,0.9,1,1,0.986666666666667,0.0282791128239916,1
"affine",100,40,0.666666666666667,100183,0.99,0.848484848484849,0.84,0.9,1,0.896551724137931,0.828571428571429,0.0170031298387567,1
"affine",100,40,0.666666666666667,100184,0.99,1,0.99,0.9,1,1,1,0.0208229219513077,1
"affine",100,40,0.666666666666667,100185,0.99,1,0.99,0.9,1,1,1,0.0213822036260343,1
"affine",100,40,0.666666666666667,100186,0.99,0.666666666666667,0.66,0.9,1,0.807692307692308,0.616438356164384,0.0154887788922262,1
"affine",100,40,0.666666666666667,100187,0.99,0.656565656565657,0.65,0.9,1,0.592592592592593,0.680555555555556,0.0163378498284928,1
"affine",100,40,0.666666666666667,100188,0.99,1,0.99,0.9,1,1,1,0.0143749056557205,1
"affine",100,40,0.666666666666667,100189,0.99,0.98989898989899,0.98,0.9,1,1,0.987179487179487,0.0367641823541216,1
"affine",100,40,0.666666666666667,100190,0.99,1,0.99,0.9,1,1,1,0.0205486650207023,1
"affine",100,40,0.666666666666667,100191,0.99,0.98989898989899,0.98,0.9,1,0.967741935483871,1,0.0210463488453959,1
"affine",100,40,0.666666666666667,100192,0.99,0.98989898989899,0.98,0.9,1,1,0.985714285714286,0.0189178846503806,1
"affine",100,40,0.666666666666667,100193,0.99,0.98989898989899,0.98,0.9,1,1,0.985074626865672,0.020504282837927,1
"affine",100,40,0.666666666666667,100194,0.99,1,0.99,0.9,1,1,1,0.0194973576242367,1
"affine",100,40,0.666666666666667,100195,0.99,1,0.99,0.9,1,1,1,0.0216373999385915,1
"affine",100,40,0.666666666666667,100196,0.99,0.98989898989899,0.98,0.9,1,0.966666666666667,1,0.0226981121701234,1
"affine",100,40,0.666666666666667,100197,0.99,1,0.99,0.9,1,1,1,0.0133659746477319,1
"affine",100,40,0.666666666666667,100198,0.99,1,0.99,0.9,1,1,1,0.0164268875326659,1
"affine",100,40,0.666666666666667,100199,0.99,0.656565656565657,0.65,0.9,1,0.615384615384615,0.671232876712329,0.013003937818011,0.5
"affine",100,40,0.666666666666667,100200,0.99,1,0.99,0.9,1,1,1,0.0320005735828263,1
"curved",100,40,0.666666666666667,1100001,0.99,0.727272727272727,0.72,0.9,1,0.6875,0.746268656716418,0.0298905761381457,1
"curved",100,40,0.666666666666667,1100002,0.99,0.535353535353535,0.53,0.9,1,0.59375,0.507462686567164,0.0233037490429396,0
"curved",100,40,0.666666666666667,1100003,0.99,0.94949494949495,0.94,0.9,1,1,0.925373134328358,0.0293472829570169,1
"curved",100,40,0.666666666666667,1100004,0.99,0.97979797979798,0.97,0.9,1,0.96969696969697,0.984848484848485,0.0380504536589471,1
"curved",100,40,0.666666666666667,1100005,0.99,1,0.99,0.9,1,1,1,0.0503194701441502,1
"curved",100,40,0.666666666666667,1100006,0.99,0.848484848484849,0.84,0.9,1,0.9375,0.805970149253731,0.0310327253831043,1
"curved",100,40,0.666666666666667,1100007,0.99,0.94949494949495,0.94,0.9,1,0.923076923076923,0.958904109589041,0.0431477314848239,1
"curved",100,40,0.666666666666667,1100008,0.99,0.929292929292929,0.92,0.9,1,0.96551724137931,0.914285714285714,0.0315092879993978,1
"curved",100,40,0.666666666666667,1100009,0.99,0.868686868686869,0.86,0.9,1,0.8125,0.895522388059702,0.039338120904612,1
"curved",100,40,0.666666666666667,1100010,0.99,0.98989898989899,0.98,0.9,1,1,0.983606557377049,0.0321562673085479,1
"curved",100,40,0.666666666666667,1100011,0.99,1,0.99,0.9,1,1,1,0.0412066752483078,0.5
"curved",100,40,0.666666666666667,1100012,0.99,0.96969696969697,0.96,0.9,1,0.972222222222222,0.968253968253968,0.0359683093062458,1
"curved",100,40,0.666666666666667,1100013,0.99,0.757575757575758,0.75,0.9,1,0.8,0.743243243243243,0.0403012786977452,1
"curved",100,40,0.666666666666667,1100014,0.99,0.818181818181818,0.81,0.9,1,0.823529411764706,0.815384615384615,0.0293878733136741,1
"curved",100,40,0.666666666666667,1100015,0.99,0.545454545454545,0.54,0.9,1,0.76,0.472972972972973,0.033285899530143,0.5
"curved",100,40,0.666666666666667,1100016,0.99,0.848484848484849,0.84,0.9,1,0.8,0.869565217391304,0.0456731506402271,1
"curved",100,40,0.666666666666667,1100017,0.99,0.95959595959596,0.95,0.9,1,0.974358974358974,0.95,0.0291955210488721,1
"curved",100,40,0.666666666666667,1100018,0.99,0.95959595959596,0.95,0.9,1,0.9375,0.970149253731343,0.0366479859036165,1
"curved",100,40,0.666666666666667,1100019,0.99,0.757575757575758,0.75,0.9,1,0.870967741935484,0.705882352941177,0.0320267604442063,0.5
"curved",100,40,0.666666666666667,1100020,0.99,0.878787878787879,0.87,0.9,1,0.904761904761905,0.871794871794872,0.047124289995075,1
"curved",100,40,0.666666666666667,1100021,0.99,0.888888888888889,0.88,0.9,1,0.96875,0.850746268656716,0.0332352297462465,1
"curved",100,40,0.666666666666667,1100022,0.99,0.666666666666667,0.66,0.9,1,0.666666666666667,0.666666666666667,0.0429791315883575,0.5
"curved",100,40,0.666666666666667,1100023,0.99,0.656565656565657,0.65,0.9,1,0.705882352941177,0.630769230769231,0.0319206041562995,0
"curved",100,40,0.666666666666667,1100024,0.99,0.494949494949495,0.49,0.9,1,0.782608695652174,0.407894736842105,0.0388052241103154,0
"curved",100,40,0.666666666666667,1100025,0.99,0.838383838383838,0.83,0.9,1,0.870967741935484,0.823529411764706,0.0427684620454492,0.5
"curved",100,40,0.666666666666667,1100026,0.99,0.727272727272727,0.72,0.9,1,0.766666666666667,0.710144927536232,0.0380544740458203,1
"curved",100,40,0.666666666666667,1100027,0.99,0.939393939393939,0.93,0.9,1,0.964285714285714,0.929577464788732,0.0440531983119801,1
"curved",100,40,0.666666666666667,1100028,0.99,0.878787878787879,0.87,0.9,1,0.80952380952381,0.897435897435897,0.0454471682215541,1
"curved",100,40,0.666666666666667,1100029,0.99,0.838383838383838,0.83,0.9,1,0.864864864864865,0.82258064516129,0.0250456243863939,1
"curved",100,40,0.666666666666667,1100030,0.99,0.939393939393939,0.93,0.9,1,0.918918918918919,0.951612903225806,0.0269343159570385,1
"curved",100,40,0.666666666666667,1100031,0.99,0.97979797979798,0.97,0.9,1,1,0.970149253731343,0.0338681240219733,1
"curved",100,40,0.666666666666667,1100032,0.99,0.94949494949495,0.94,0.9,1,0.966666666666667,0.942028985507246,0.0351238023803692,1
"curved",100,40,0.666666666666667,1100033,0.99,0.848484848484849,0.84,0.9,1,0.878787878787879,0.833333333333333,0.0404709344538404,1
"curved",100,40,0.666666666666667,1100034,0.99,0.828282828282828,0.82,0.9,1,0.9,0.797101449275362,0.0357018285266726,1
"curved",100,40,0.666666666666667,1100035,0.99,0.616161616161616,0.61,0.9,1,0.722222222222222,0.555555555555556,0.0288350048170921,0
"curved",100,40,0.666666666666667,1100036,0.99,0.828282828282828,0.82,0.9,1,0.771428571428571,0.859375,0.0258802639144072,1
"curved",100,40,0.666666666666667,1100037,0.98,0.836734693877551,0.82,0.8,1,0.892857142857143,0.814285714285714,0.0384970056784498,1
"curved",100,40,0.666666666666667,1100038,0.99,0.98989898989899,0.98,0.9,1,1,0.985294117647059,0.0395708526398503,1
"curved",100,40,0.666666666666667,1100039,0.99,0.606060606060606,0.6,0.9,1,0.655172413793103,0.585714285714286,0.0295057154314181,0
"curved",100,40,0.666666666666667,1100040,0.99,0.888888888888889,0.88,0.9,1,0.967741935483871,0.852941176470588,0.0378654557984713,0
"curved",100,40,0.666666666666667,1100041,0.99,0.606060606060606,0.6,0.9,1,0.545454545454545,0.623376623376623,0.0330900727424703,0.5
"curved",100,40,0.666666666666667,1100042,0.99,0.95959595959596,0.95,0.9,1,0.92,0.972972972972973,0.0403621863147795,1
"curved",100,40,0.666666666666667,1100043,0.99,0.565656565656566,0.56,0.9,1,0.684210526315789,0.491803278688525,0.0299621994738566,0.5
"curved",100,40,0.666666666666667,1100044,0.99,0.97979797979798,0.97,0.9,1,1,0.971428571428571,0.0425984529516752,1
"curved",100,40,0.666666666666667,1100045,0.99,0.95959595959596,0.95,0.9,1,0.970588235294118,0.953846153846154,0.0424592028800468,0.5
"curved",100,40,0.666666666666667,1100046,0.99,0.94949494949495,0.94,0.9,1,0.92,0.959459459459459,0.0384991072696118,1
"curved",100,40,0.666666666666667,1100047,0.99,0.898989898989899,0.89,0.9,1,0.923076923076923,0.89041095890411,0.0385135410757967,1
"curved",100,40,0.666666666666667,1100048,0.99,0.98989898989899,0.98,0.9,1,1,0.985714285714286,0.0361625283435176,1
"curved",100,40,0.666666666666667,1100049,0.99,0.484848484848485,0.48,0.9,1,0.575,0.423728813559322,0.0259187783090522,0
"curved",100,40,0.666666666666667,1100050,0.99,0.848484848484849,0.84,0.9,1,0.8,0.869565217391304,0.0346153929777809,1
"curved",100,40,0.666666666666667,1100051,0.99,0.97979797979798,0.97,0.9,1,1,0.972972972972973,0.0361529663374404,1
"curved",100,40,0.666666666666667,1100052,0.99,0.696969696969697,0.69,0.9,1,0.769230769230769,0.671232876712329,0.0380765037064864,0.5
"curved",100,40,0.666666666666667,1100053,0.99,0.727272727272727,0.72,0.9,1,0.68,0.743243243243243,0.0341737827288541,0.5
"curved",100,40,0.666666666666667,1100054,0.99,0.747474747474748,0.74,0.9,1,0.774193548387097,0.735294117647059,0.0307682699753491,1
"curved",100,40,0.666666666666667,1100055,0.99,0.868686868686869,0.86,0.9,1,0.962962962962963,0.833333333333333,0.0351020034820615,0.5
